city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Jakarta Selatan,44.0,24.0,2.0,2.0,2.0,,,,,,850000000.0,Cluster Minimalis Hadir di Kuningan Jakarta Selatan,Kuningan,https://www.rumah123.com/properti/jakarta-selatan-kuningan/cluster-minimalis-hadir-di-kuningan-jakarta-selatan-hos41367844/,rumah123_playwright,2026-04-19T10:06:41.192150
Jakarta Timur,89.0,72.0,3.0,2.0,2.0,,,Baru,,,2000000000.0,Rumah 2 Lantai Kondisi Baru Dijual di Cibubur Kawasan Strategis,Cibubur,https://www.rumah123.com/properti/bogor-cibubur/for-sale-rumah-baru-3-kamar-di-cibubur-bogor-pilihan-terbaik-hos40523999/,rumah123_playwright,2026-04-19T10:06:49.657136
Jakarta Barat,400.0,250.0,4.0,4.0,4.0,,,,,,12000000000.0,Dijual Rumah 2 Lantai Puri Kencana Puri Indah Kembangan - 250m2,Puri Indah,https://www.rumah123.com/properti/jakarta-barat-puri-indah/dijual-rumah-2-lantai-puri-kencana-puri-indah-kembangan-250m2-hos39617044/,rumah123_playwright,2026-04-19T10:06:55.812431
Jakarta Barat,330.0,160.0,5.0,5.0,1.0,,,Butuh Renovasi,,,5500000000.0,Dijual Rumah Green Lake City Full Furnished Sudah Renovasi Full Bangunan Lebar 8,Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-rumah-green-lake-city-full-furnished-sudah-renovasi-full-bangunan-lebar-8-hos41381669/,rumah123_playwright,2026-04-19T10:07:02.814464
Jakarta Selatan,120.0,65.0,3.0,2.0,2.0,,SHM,Baru,,,1400000000.0,Hunian Strategis Jagakarsa Listrik Underground Legalitas SHM,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan-jagakarsa/hunian-strategis-jagakarsa-listrik-underground-legalitas-shm-hos41405062/,rumah123_playwright,2026-04-19T10:07:12.873351
Jakarta Timur,261.0,288.0,5.0,4.0,,,,,,,5000000000.0,Rumah Luas di Pulomas Sudah Ditinggikan S8974,Pulomas,https://www.rumah123.com/properti/jakarta-timur-pulomas/rumah-luas-di-pulomas-sudah-ditinggikan-s8974-hos39825456/,rumah123_playwright,2026-04-19T10:07:20.808507
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Rumah Eksklusif Luas di Jakarta Bebas Banjir Siap Huni 5KT 5KM,Pondok Kelapa,https://www.rumah123.com/properti/jakarta-timur-pondok-kelapa/rumah-eksklusif-luas-di-jakarta-bebas-banjir-siap-huni-5kt-5km-hos40393419/,rumah123_playwright,2026-04-19T10:07:33.267528
Jakarta Utara,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Rumah Premium Luas dengan Fasilitas Bintang Lima Dijual Kondisi Baru di Jakarta,Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-premium-luas-dengan-fasilitas-bintang-lima-dijual-kondisi-baru-di-jakarta-hos40863289/,rumah123_playwright,2026-04-19T10:07:44.866170
Jakarta Utara,120.0,75.0,3.0,3.0,1.0,,,Siap Huni,,,1600000000.0,Murah !! Dijual Rumah Jarang Ada 5X15 Brand New di Bcs Kelapa Gading Hadap Timur,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jarangadarumah-barubcs5x15-hadep-timur-hos40690155/,rumah123_playwright,2026-04-19T10:07:55.628021
Jakarta Utara,160.0,120.0,5.0,5.0,2.0,,,,,,4300000000.0,Unit Langka! Rumah 2 Lantai Uk 8X15 Pik 1 Termurah - Segera Terjual!,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/unit-langka-rumah-2-lantai-uk-8x15-pik-1-termurah-segera-terjual-hos41137135/,rumah123_playwright,2026-04-19T10:08:02.849391
Jakarta Utara,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Jual Rumah Baru Mewah Elit di Jakarta 3 Lantai dan 5 Kamar Tidur Sangat Luas,Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/jual-rumah-baru-mewah-elit-di-jakarta-3-lantai-dan-5-kamar-tidur-sangat-luas-hos40863255/,rumah123_playwright,2026-04-19T10:08:15.043025
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Rumah Baru di Perumahan Mewah Jakarta Timur 3 Lantai dengan 5 Kamar Tidur,Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/rumah-baru-di-perumahan-mewah-jakarta-timur-3-lantai-dengan-5-kamar-tidur-hos40855289/,rumah123_playwright,2026-04-19T10:08:26.295333
Jakarta Utara,445.0,360.0,5.0,5.0,4.0,,,,,,12200000000.0,Promo Jual Rugi! Rumah 12X30 Golf Island - Brand New Tinggal Satu Unit,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/promo-jual-rugi-rumah-12x30-golf-island-brand-new-tinggal-satu-unit-hos41149425/,rumah123_playwright,2026-04-19T10:08:34.852848
Jakarta Utara,176.0,136.0,4.0,4.0,2.0,,SHM,Siap Huni,,,5900000000.0,Rumah Pik 8X17 Garden House Furnished Siap Huni!,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/rumah-pik-8x17-garden-house-furnished-siap-huni-hos41320139/,rumah123_playwright,2026-04-19T10:08:43.313423
Jakarta Barat,120.0,90.0,3.0,3.0,2.0,,SHM,,,,2300000000.0,Dijual Termurah Rumah di Green Lake City Cluster Favorit 6*15,Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-termurah-rumah-di-green-lake-city-cluster-favorit-615-hos41332175/,rumah123_playwright,2026-04-19T10:08:51.214612
Jakarta Selatan,1050.0,627.0,8.0,7.0,,,,,,,45000000000.0,Rumah di Jual di Pondok Indah Jakarta Selatan,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-di-jual-di-pondok-indah-jakarta-selatan-hos41197149/,rumah123_playwright,2026-04-19T10:08:58.332220
Jakarta Barat,60.0,80.0,1.0,1.0,,,,,,,1150000000.0,Chandra Rumah Lama Ukuran 4X20m di Jelambar,Jelambar,https://www.rumah123.com/properti/jakarta-barat-jelambar/chandra-rumah-lama-ukuran-4x20m-di-jelambar-hos41178992/,rumah123_playwright,2026-04-19T10:09:06.466207
Jakarta Selatan,375.0,76.0,4.0,4.0,4.0,,,Baru,,,6900000000.0,Rumah Mewah Kondisi Baru di Jakarta Selatan 4 Lantai,Pakubuwono,https://www.rumah123.com/properti/jakarta-selatan-pakubuwono/rumah-mewah-kondisi-baru-di-jakarta-selatan-4-lantai-hos39637657/,rumah123_playwright,2026-04-19T10:09:14.848943
Jakarta Barat,650.0,240.0,6.0,6.0,,,,,,,12500000000.0,Chandra Rumah Full Furnish Luas Tanah 240M2 Ada Kolam Renang di Komplek Kavling Polri Jelambar,Jelambar,https://www.rumah123.com/properti/jakarta-barat-jelambar/chandra-rumah-full-furnish-luas-tanah-240m2-ada-kolam-renang-di-komplek-kavling-polri-jelambar-hos41241123/,rumah123_playwright,2026-04-19T10:09:21.355389
Jakarta Utara,375.0,250.0,4.0,4.0,3.0,,,,,,11300000000.0,Rumah Full Furnished 10X25 Harga Miring! Tinggal Bawa Koper Best Deal !,Golf Island,https://www.rumah123.com/properti/jakarta-utara-golf-island/rumah-full-furnished-10x25-harga-miring-tinggal-bawa-koper-best-deal-hos40547316/,rumah123_playwright,2026-04-19T10:09:28.382094
Jakarta Barat,150.0,75.0,4.0,4.0,,,,Baru,,,2600000000.0,Chandra Rumah Baru Ukuran 5X15m di Komplek Taman Ratu,Taman Ratu,https://www.rumah123.com/properti/jakarta-barat-taman-ratu/chandra-rumah-baru-ukuran-5x15m-di-komplek-taman-ratu-hos41266106/,rumah123_playwright,2026-04-19T10:09:46.971354
Jakarta Barat,150.0,75.0,3.0,4.0,,,,Baru,,,2500000000.0,Chandra Rumah Baru Ukuran 5X15m Hadap Timur di Jelambar,Jelambar,https://www.rumah123.com/properti/jakarta-barat-jelambar/chandra-rumah-baru-ukuran-5x15m-hadap-timur-di-jelambar-hos41241189/,rumah123_playwright,2026-04-19T10:09:52.995831
Jakarta Barat,63.0,38.0,3.0,3.0,,,,,,,1200000000.0,Chandra Rumah Full Furnish Ukuran 3.5X11m di Tanjung Duren,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat-tanjung-duren/chandra-rumah-full-furnish-ukuran-35x11m-di-tanjung-duren-hos41322010/,rumah123_playwright,2026-04-19T10:09:59.100242
Jakarta Utara,245.0,245.0,5.0,4.0,2.0,,,,,,4800000000.0,Dijual Rumah Mewah Semi Furnished di Cluster Imperial Gading Pelindo 2,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/dijual-rumah-mewah-semi-furnished-di-cluster-imperial-gading-pelindo-2-hos41401565/,rumah123_playwright,2026-04-19T10:10:06.422773
Jakarta Utara,174.0,160.0,4.0,4.0,2.0,,,,,,5400000000.0,Promo Free PPN - Rumah 8X20 Golf Island Brand New bisa KPR - Segera Terjual!,Golf Island,https://www.rumah123.com/properti/jakarta-utara-golf-island/promo-free-ppn-rumah-8x20-golf-island-brand-new-bisa-kpr-segera-terjual-hos41149545/,rumah123_playwright,2026-04-19T10:10:13.031931
Jakarta Barat,133.0,120.0,4.0,4.0,1.0,,,,,,3600000000.0,Dijual Termurah Rumah Riviera 8*15 Dekat Dari Green Lake City Glc,Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-termurah-rumah-rivieradekat-green-lake-city-glc-815-hos41332009/,rumah123_playwright,2026-04-19T10:10:20.661540
Jakarta Barat,144.0,165.0,4.0,4.0,4.0,,,,,,4000000000.0,Dijual Rumah 11 X 15 Hoek West Europe Green Lake City Jual Cepat,Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-hoek-west-europe-green-lake-city-jual-cepat-nego-cepat-hos40600795/,rumah123_playwright,2026-04-19T10:10:31.656664
Jakarta Selatan,300.0,276.0,,2.0,2.0,,,Baru,,,4500000000.0,Murah! Rumah Cocok Kantor Radio Dalam Jaksel,Radio Dalam,https://www.rumah123.com/properti/jakarta-selatan-radio-dalam/murah-rumah-cocok-kantor-radio-dalam-jaksel-hos40366101/,rumah123_playwright,2026-04-19T10:10:38.236940
Jakarta Barat,400.0,200.0,3.0,4.0,4.0,,SHM,,,,6700000000.0,Rumah 2 Lantai Full Bangunan Puri Mansion Jakarta Barat Dekat Tol,Puri Mansion,https://www.rumah123.com/properti/jakarta-barat-puri-mansion/rumah-2-lantai-full-bangunan-puri-mansion-jakarta-barat-dekat-tol-hos41296551/,rumah123_playwright,2026-04-19T10:10:45.119819
Jakarta Barat,60.0,55.0,3.0,3.0,2.0,,SHM,,,,1450000000.0,Dijual Rumah 2 Lantai di Clematis Metland Puri Bebas Banjir,Metland Puri,https://www.rumah123.com/properti/jakarta-barat-metland-puri/rumah-2-lantai-di-metland-puri-belakang-uniqlo-bebas-banjir-hos41166078/,rumah123_playwright,2026-04-19T10:10:54.322016
Jakarta Selatan,40.0,32.0,2.0,2.0,1.0,,,Baru,,,685000000.0,"Rumah Baru & Murah Joglo, Petukangan, Pesanggrahan, Larangan, Kreo",Petukangan,https://www.rumah123.com/properti/jakarta-selatan-petukangan/rumah-baru-murah-joglo-petukangan-pesanggrahan-larangan-kreo-hos14849040/,rumah123_playwright,2026-04-19T10:11:02.033597
Jakarta Selatan,800.0,1050.0,12.0,5.0,9.0,,,,,,23000000000.0,"Strategis, Pggr Jln Raya, Murah Bwh Njop",Kemang,https://www.rumah123.com/properti/jakarta-selatan-kemang/strategis-pggr-jln-raya-murah-bwh-njop-hos19240813/,rumah123_playwright,2026-04-19T10:11:09.659454
Jakarta Utara,325.0,459.0,6.0,6.0,3.0,,SHM,Bagus,,,16500000000.0,Unit Langka! Rumah Pinisi Indah 17X27 Termurah - Posisi Bagus,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/unit-langka-rumah-pinisi-indah-17x27-termurah-posisi-bagus-hos41149871/,rumah123_playwright,2026-04-19T10:11:16.842281
Jakarta Utara,156.0,112.0,5.0,4.0,4.0,,,Baru,,,4600000000.0,Hunian Nyaman Mewah Luas Dekat Mall dan Sekolah,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/hunian-nyaman-mewah-luas-dekat-mall-dan-sekolah-hos40315290/,rumah123_playwright,2026-04-19T10:11:27.108588
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Hunian Mewah 3 Lantai dengan Clubhouse Bintang 5 di Jakarta,Duren Sawit,https://www.rumah123.com/properti/jakarta-timur-duren-sawit/hunian-mewah-3-lantai-dengan-clubhouse-bintang-5-di-jakarta-hos40393029/,rumah123_playwright,2026-04-19T10:11:38.308889
Jakarta Barat,263.0,150.0,5.0,4.0,2.0,,SHM,Siap Huni,,,5000000000.0,"Rumah East Terrace Metland Puri, Minimalis Renov 2.5 Lantai , SHM",Metland Puri,https://www.rumah123.com/properti/jakarta-barat-metland-puri/rumah-east-terrace-metland-puri-minimalis-uk-10x15-semi-furnish-hos41165028/,rumah123_playwright,2026-04-19T10:11:46.971795
Jakarta Barat,76.0,48.0,2.0,2.0,,,SHM,,,,1350000000.0,"Rumah di Green Lake City , West Europe Uk. 4X15 , 2 Lantai , SHM",Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-di-green-lake-city-west-europe-uk-4x15-2-lantai-shm-hos41331417/,rumah123_playwright,2026-04-19T10:11:54.276421
Jakarta Utara,2500.0,1040.0,5.0,5.0,,,,,,,85000000000.0,Dijual Murah Rumah Mewah Ebony - Pik Hoek Timur Selatan Ukr 1.040M2 View Danau,Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/dijual-murah-rumah-mewah-ebony-pik-hoek-timur-selatan-ukr-1040m2-view-danau-hos41308235/,rumah123_playwright,2026-04-19T10:12:00.908306
Jakarta Barat,130.0,90.0,4.0,4.0,2.0,,SHM,,,,2490000000.0,"Rumah di Green Lake City, Cluster Europe Uk. 6X15, 2 Lantai , SHM",Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-di-green-lake-city-cluster-europe-uk-6x15-2-lantai-shm-hos41203773/,rumah123_playwright,2026-04-19T10:12:08.937075
Jakarta Utara,230.0,128.0,4.0,4.0,,,,Siap Huni,,,4300000000.0,Jual Cepat Rumah Minimalis Cantik Rapih Siap Huni Lebar 8 Kelapa Gading Row 3 Mobil Full Furnish,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/turun-harga-rumah-minimalis-cantik-rapih-siap-huni-lebar-8-kelapa-gading-row-3-mobil-luas-hos40082516/,rumah123_playwright,2026-04-19T10:12:18.763247
Jakarta Barat,84.0,105.0,5.0,4.0,4.0,,,,,,3000000000.0,Rumah Mewah di East Terrace Cluster Mewah Dalam Kawasan Metland Puri,Metland Puri,https://www.rumah123.com/properti/jakarta-barat-metland-puri/rumah-2-lantai-east-terrace-cluster-private-di-metland-puri-hos40379431/,rumah123_playwright,2026-04-19T10:12:41.442156
Jakarta Selatan,375.0,76.0,4.0,4.0,4.0,,,Baru,,,6900000000.0,For Sale Rumah Mewah 4 Lantai Kondisi Baru di Jaksel Super Strategis,Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/for-sale-rumah-mewah-4-lantai-kondisi-baru-di-jaksel-super-strategis-hos39651872/,rumah123_playwright,2026-04-19T10:12:50.577333
Jakarta Utara,555.0,300.0,9.0,9.0,4.0,,,,,,12800000000.0,Rumah Bgm 12X25 Pik 1 Full Furnish Interior Mewah - Unit Langka Segera Terjual!,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/rumah-bgm-12x25-pik-1-full-furnish-interior-mewah-unit-langka-segera-terjual-hos41149590/,rumah123_playwright,2026-04-19T10:12:58.219175
Jakarta Utara,100.0,72.0,3.0,2.0,,,,,,,2200000000.0,"Rumah Denver 6X12,5, Pik 2, Depan Taman, Murah",Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/rumah-denver-6x125-pik-2-depan-taman-murah-hos41366410/,rumah123_playwright,2026-04-19T10:13:04.571658
Jakarta Timur,93.0,85.0,5.0,3.0,1.0,,,Baru,,,1610000000.0,Rumah Baru Type Attic di Mahakam The Signature Jakarta Garden City,Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/rumah-bagus-dan-modern-di-mahakam-the-signature-jakarta-garden-city-hos17656258/,rumah123_playwright,2026-04-19T10:13:13.423433
Jakarta Utara,350.0,176.0,5.0,4.0,1.0,,SHM,,,,4850000000.0,Di Jual Ruma Bgm Pik 1 Termurah,Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/di-jual-rumah-pik-1-hos41419016/,rumah123_playwright,2026-04-19T10:13:20.315497
Jakarta Timur,70.0,60.0,3.0,2.0,1.0,,,,,,952000000.0,Rumah Keren Dalam Perumahan yang Asri 5 Menit ke Tol Cibubur,Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-keren-dalam-perumahan-yang-asri-5-menit-ke-tol-cibubur-hos41406079/,rumah123_playwright,2026-04-19T10:13:29.409617
Jakarta Pusat,50.0,70.0,2.0,1.0,1.0,,,Baru,,,1000000000.0,Murah!! Langka Kios Usaha Ramai di Johar Baru,Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/rumah-usaha-kios-di-jakpus-johar-baru-hos41419147/,rumah123_playwright,2026-04-19T10:13:37.236914
Jakarta Pusat,95.0,35.0,3.0,3.0,1.0,,,Baru,,,1200000000.0,Rumah Berkelas Material Berkualitas Strategis,Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/rumah-murah-milenials-utan-kayu-rawamangun-hos41257998/,rumah123_playwright,2026-04-19T10:13:47.583521
Jakarta Pusat,150.0,182.0,3.0,2.0,2.0,,,,,,2750000000.0,Rumah Tenang Nyaman Komplek Dekat Bpkp,Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/rumah-tenang-nyaman-komplek-dekat-bpkp-hos41410343/,rumah123_playwright,2026-04-19T10:13:54.711470
Jakarta Timur,87.0,84.0,3.0,3.0,2.0,,,Baru,,,2300000000.0,Rumah Mewah Elit Baru Fasilitas Lengkap di Asya Jakarta Timur,Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/rumah-mewah-elit-baru-fasilitas-lengkap-di-asya-jakarta-timur-hos40222364/,rumah123_playwright,2026-04-19T10:14:04.212130
Jakarta Utara,200.0,120.0,5.0,4.0,2.0,,,,,,3900000000.0,Rumah 8X15 Pik 2 Tahap 1 Termurah di Jalan Boulevard! Pasti Terjual Bulan Ini - Welcome Investor,Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/rumah-2-lantai-8x15-pik-2-cluster-danau-unit-langka-hos39776041/,rumah123_playwright,2026-04-19T10:14:13.065779
Jakarta Selatan,600.0,335.0,8.0,3.0,3.0,,,Siap Huni,,,22500000000.0,Rumah Pondok Indah Bagus Hoek Jakarta Selatan,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-pondok-indah-bagus-hoek-jakarta-selatan-hos41286501/,rumah123_playwright,2026-04-19T10:14:22.749113
Jakarta Timur,87.0,84.0,3.0,3.0,2.0,,,Baru,,,2300000000.0,Hunian Mewah Nyaman 2 Lantai di JGC Jakarta Timur,Jakarta Garden City,https://www.rumah123.com/properti/jakarta-timur-jakarta-garden-city/hunian-mewah-nyaman-2-lantai-di-jgc-jakarta-timur-hos40222395/,rumah123_playwright,2026-04-19T10:14:32.295825
Jakarta Selatan,250.0,305.0,5.0,4.0,2.0,,,Bagus,,,5800000000.0,Rumah di Jual Cepat Lebak Bulus,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan-lebak-bulus/rumah-di-jual-cepat-lebak-bulus-hos13632603/,rumah123_playwright,2026-04-19T10:14:39.982742
Jakarta Selatan,200.0,155.0,4.0,4.0,2.0,,,Baru,,,2900000000.0,Rumah Baru 2 Lantai Siap Huni Jagakarsa Jakarta Selatan,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan-jagakarsa/rumah-siap-ditempati-jagakarsa-jakarta-selatan-hos39315834/,rumah123_playwright,2026-04-19T10:14:48.339159
Jakarta Selatan,360.0,307.0,4.0,4.0,3.0,,,Baru,,,10000000000.0,Rumah Brandnew Siap Huni Dalam Komplek Radio Dalam Jaksel,Radio Dalam,https://www.rumah123.com/properti/jakarta-selatan-radio-dalam/rumah-brandnew-siap-huni-dalam-komplek-radio-dalam-jaksel-hos39308129/,rumah123_playwright,2026-04-19T10:14:58.619192
Jakarta Selatan,375.0,76.0,4.0,4.0,4.0,,,Baru,,,6900000000.0,For Sale Rumah Mewah 4 Lantai Kondisi Baru di Pusat Jakarta Selatan Dekat SCBD Senopati,Kemang,https://www.rumah123.com/properti/jakarta-selatan-kemang/for-sale-rumah-mewah-4-lantai-kondisi-baru-di-pusat-jakarta-selatan-dekat-scbd-senopati-hos39637400/,rumah123_playwright,2026-04-19T10:15:06.813254
Jakarta Utara,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,"Rumah 3 Lantai dan 5 Kamar Tidur Dijual Fasilitas Lengkap Ada Clubhouse, Lapangan Tenis, Dll",Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-3-lantai-dan-5-kamar-tidur-dijual-fasilitas-lengkap-ada-clubhouse-lapangan-tenis-dll-hos40862699/,rumah123_playwright,2026-04-19T10:15:17.079887
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Rumah Prestisius di Area Jaktim dengan 3 Lantai dan 5 Kamar Tidur New Condition,Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/rumah-prestisius-di-area-jaktim-dengan-3-lantai-dan-5-kamar-tidur-new-condition-hos40855861/,rumah123_playwright,2026-04-19T10:15:27.236561
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Rumah Prestisius di Area Jaktim dengan 3 Lantai dan 5 Kamar Tidur New Condition,Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/rumah-prestisius-di-area-jaktim-dengan-3-lantai-dan-5-kamar-tidur-new-condition-hos40855861/,rumah123_playwright,2026-04-19T10:15:48.669531
Jakarta Utara,270.0,205.0,5.0,5.0,2.0,,SHM,Siap Huni,,,5550000000.0,Rumah Bagus Sunter Agung 205M² Termurah,Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-bagus-sunter-agung-205m-termurah-hos16070040/,rumah123_playwright,2026-04-19T10:15:56.175372
Jakarta Utara,160.0,180.0,2.0,2.0,1.0,,SHM,,,,4500000000.0,Rumah Sunter Agung 180M,Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-sunter-agung-180m-hos41402308/,rumah123_playwright,2026-04-19T10:16:02.515194
Jakarta Utara,192.0,120.0,4.0,5.0,1.0,,,,,,3200000000.0,"Rumah Gading Elok 6X20, Nego",Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-gading-elok-6x20-nego-hos39743697/,rumah123_playwright,2026-04-19T10:16:10.511840
Jakarta Selatan,410.0,404.0,6.0,6.0,3.0,,,Bagus,,,21000000000.0,Dijual Cepat Rumah Pondok Indah Jakarta,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/dijual-cepat-rumah-pondok-indah-jakarta-hos40051927/,rumah123_playwright,2026-04-19T10:16:16.916963
Jakarta Timur,95.0,35.0,3.0,3.0,1.0,,,Baru,,,1200000000.0,Termurah!! Private Townhouse Matraman,Duren Sawit,https://www.rumah123.com/properti/jakarta-timur-duren-sawit/lebaran-rumah-baru-di-rawamangun-utan-kayu-matraman-hos41265274/,rumah123_playwright,2026-04-19T10:16:25.656807
Jakarta Utara,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Hunian Luas Lega 3 Lantai Premium di Jakarta Dekat Sekolah dan Rumah Sakit,Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/hunian-luas-lega-3-lantai-premium-di-jakarta-dekat-sekolah-dan-rumah-sakit-hos40863270/,rumah123_playwright,2026-04-19T10:16:34.845095
Jakarta Utara,120.0,120.0,1.0,1.0,,,SHM,,,,1700000000.0,Rumah di Kelapa Gading Jl. Musik Raya - Luas 120 M2,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-di-jl-musik-raya-luas-120-m2-hos41215390/,rumah123_playwright,2026-04-19T10:16:42.275732
Jakarta Selatan,240.0,147.0,4.0,3.0,2.0,,,,,,5500000000.0,Rumah Dua Lantai di Lokasi Yg Sangat Strategis,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-dua-lantai-di-lokasi-yg-sangat-strategis-hos41304832/,rumah123_playwright,2026-04-19T10:16:49.051776
Jakarta Utara,167.0,153.0,3.0,5.0,2.0,,,Siap Huni,,,5500000000.0,Murah !! Dijual Rumah Siap Huni 9X17 Minimalis di Gading Kirana Hadap Utara,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murah-dijual-rumah-siap-huni-9x17-minimalis-di-gading-kirana-hadap-utara-hos39949827/,rumah123_playwright,2026-04-19T10:16:56.520359
Jakarta Utara,900.0,294.0,4.0,4.0,5.0,,,,,,20000000000.0,Murah!!jual Rumah Minimalis Villa Artha Gading 14x21 Hadep Utara,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murahjual-rumah-minimalis-villa-artha-gading-14x21-hadep-utara-hos40521504/,rumah123_playwright,2026-04-19T10:17:02.907425
Jakarta Utara,180.0,250.0,4.0,3.0,2.0,,,Siap Huni,,,5000000000.0,Murah !! Dijual Rumah Siap Huni 9X17 Jalan 3 Mobil di Janur Hijau Hadap Selatan,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murah-dijual-rumah-siap-huni-9x17-jalan-3-mobil-di-janur-raya-hadap-selatan-barat-hos41340140/,rumah123_playwright,2026-04-19T10:17:10.284645
Jakarta Utara,500.0,368.0,5.0,4.0,3.0,,,Siap Huni,,,8900000000.0,"Murah !! Dijual!! Rumah Hoek 16X23 Siap Huni di Pelangi Gading Residence , bisa Nego",Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murah-dijual-rumah-hoek-16x23-siap-huni-di-pelangi-gading-residence-bisa-nego-hos39750579/,rumah123_playwright,2026-04-19T10:17:20.056273
Jakarta Selatan,180.0,244.0,,,,,,Baru,,,4099999999.9999995,"RUMAH TUA Jl PULO RAYA 2, HITUNG TANAH",Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-tua-jl-pulo-raya-2-hitung-tanah-hos16722749/,rumah123_playwright,2026-04-19T10:17:25.212969
Jakarta Utara,475.0,391.0,6.0,6.0,2.0,,HGB,Bagus,,,11900000000.0,"Dijual Rumah Modern, Harga NJOP, HGB, Strategis, Bagus,",Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/dijual-rumah-sunter-modern-minimalis-strategis-bagus-rumah-hgb-bagus-hos40152237/,rumah123_playwright,2026-04-19T10:17:32.631904
