city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Tangerang,85.0,105.0,4,3,2.0,,,,,,2300000000.0,Dijual Rumah Cluster Kireina Park BSD City 2 Lantailokasi Premium,BSD City,https://www.rumah123.com/properti/tangerang-bsd-city/dijual-rumah-cluster-kireina-park-bsd-city-2-lantailokasi-premium-hos41263476/,rumah123_playwright,2026-04-19T13:41:18.309478
Tangerang,69.0,72.0,2,2,1.0,,,Siap Huni,,,1800000000.0,"Dijual Cepat Rumah 2 LT, Cluster Agnesi, Gading Serpong, Tangerang",Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-cepat-rumah-2-lt-cluster-agnesi-gading-serpong-tangerang-hos17882062/,rumah123_playwright,2026-04-19T13:41:25.972814
Tangerang,69.0,72.0,2,2,1.0,,,Siap Huni,,,1800000000.0,"Dijual Cepat Rumah 2 LT, Cluster Agnesi, Gading Serpong, Tangerang",Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-cepat-rumah-2-lt-cluster-agnesi-gading-serpong-tangerang-hos17882062/,rumah123_playwright,2026-04-19T13:41:47.938063
Tangerang,72.0,90.0,3,2,,,,,,,1650000000.0,Dijual Cepat Bu Turun Harga 1.650 M Nego Rumah Cantik - Hook Pojdi Savia BSD,BSD The Savia,https://www.rumah123.com/properti/tangerang-bsd-the-savia/dijual-cepat-bu-turun-harga-1650-m-nego-rumah-cantik-hook-di-savia-bsd-hos40005536/,rumah123_playwright,2026-04-19T13:41:55.422845
Tangerang,85.0,105.0,3,2,1.0,,,,,,1900000000.0,Runah De Latinos BSD City Jual Bu Segera,BSD City,https://www.rumah123.com/properti/tangerang-bsd-city/runah-de-latinos-bsd-city-jual-bu-segera-hos41342757/,rumah123_playwright,2026-04-19T13:42:02.346159
Tangerang,118.0,98.0,3,3,2.0,,,Baru,,,2650000000.0,Jual Rumah Welton Hiera Bsd Super Rugi Rumah Baru,BSD City,https://www.rumah123.com/properti/tangerang-bsd-city/jual-rumah-welton-hiera-bsd-super-rugi-rumah-baru-hos40843702/,rumah123_playwright,2026-04-19T13:42:09.221727
Tangerang,480.0,425.0,6,6,4.0,,,Bagus,,,18000000000.0,Rumah Enchante BSD City Jual Cepat Nego Bagus,BSD City,https://www.rumah123.com/properti/tangerang-bsd-city/rumah-enchante-bsd-city-jual-cepat-nego-bagus-hos41342728/,rumah123_playwright,2026-04-19T13:42:15.996493
Tangerang,200.0,102.0,5,3,1.0,,SHM,Baru,,,2650000000.0,Rumah Baru Cluster Jelita Alam Sutera Kamar Tidur 5 Letak Dekat Living World.,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/rumah-baru-2-lantai-dengan-5-kamar-tidur-hos40799095/,rumah123_playwright,2026-04-19T13:42:26.739928
Tangerang,69.0,70.0,3,2,2.0,,,,,,999000000.0,Syafira Sinta Residence,BSD City,https://www.rumah123.com/properti/tangerang-bsd-city/syafira-sinta-residence-hos41395745/,rumah123_playwright,2026-04-19T13:42:36.792147
Tangerang,288.0,392.0,3,2,,,SHM,Siap Huni,,,7000000000.0,Rumah dan Cafe di Modernland Luas 392M2 Siap Huni,Modernland,https://www.rumah123.com/properti/tangerang-modernland/rumah-dan-cafe-di-modernland-luas-392m2-siap-huni-hos41407400/,rumah123_playwright,2026-04-19T13:42:44.665006
