city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,242.0,230.0,3.0,2,,,SHM,Siap Huni,,,2350000000.0,Rumah LT 230 SHM Siap KPR 12 Menit ke Cinere Bellevue Mall J-34467,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-lt-230-shm-siap-kpr-12-menit-ke-cinere-bellevue-mall-j34467-hos40170602/,rumah123_playwright,2026-04-19T11:58:18.950626
Depok,150.0,165.0,3.0,3,,,,Siap Huni,,,1660000000.0,Rumah Hadap Timur LT 165 Siap KPR 10 Mnt ke Pintu Tol Cisalak J-34667,Sukmajaya,https://www.rumah123.com/properti/depok-sukmajaya/rumah-hadap-timur-lt-165-siap-kpr-10-mnt-ke-pintu-tol-cisalak-j34667-hos41195181/,rumah123_playwright,2026-04-19T11:58:29.147711
Depok,54.0,84.0,2.0,1,,,,Siap Huni,,,500000000.0,Rumah Hadap Utara 15 Menit ke Rs Permata Depok Siap KPR J-31119,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-hadap-utara-15-menit-ke-rs-permata-depok-siap-kpr-j31119-hos40796903/,rumah123_playwright,2026-04-19T11:58:38.757951
Depok,70.0,72.0,2.0,1,,,,Siap Huni,,,690000000.0,Rumah 15 Menit ke Mall Pesona Square Siap Huni Dibantu KPR J-28750,Sukmajaya,https://www.rumah123.com/properti/depok-sukmajaya/rumah-15-menit-ke-mall-pesona-square-siap-huni-dibantu-kpr-j28750-hos41195281/,rumah123_playwright,2026-04-19T11:58:48.351499
Depok,100.0,133.0,2.0,3,,,,Siap Huni,,,890000000.0,Rumah Hook 1 Lantai 15 Menit ke Gerbang Tol Sawangan 4 bisa KPR J16834,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-hook-1-lantai-15-menit-ke-gerbang-tol-sawangan-4-bisa-kpr-j16834-hos40453386/,rumah123_playwright,2026-04-19T11:59:00.184562
Depok,50.0,96.0,2.0,1,,,SHM,Baru,,,820000000.0,Rumah Asri Baru Renov 2 Menit ke RS Citra Medika Depok Siap Huni J31471,Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-asri-baru-renov-2-menit-ke-rs-citra-medika-depok-siap-huni-j31471-hos40177047/,rumah123_playwright,2026-04-19T11:59:09.868434
Depok,69.0,69.0,2.0,1,,,,Siap Huni,,,670000000.0,Rumah Minimalis 1 LT 5 Menit ke Rsu Brawijaya Sawangan Hadap Utara J46043,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-minimalis-1-lt-5-menit-ke-rsu-brawijaya-sawangan-hadap-utara-j46043-hos41379895/,rumah123_playwright,2026-04-19T11:59:20.088495
Depok,200.0,400.0,3.0,3,,,,Siap Huni,,,4980000000.0,Rumah LT 400 Strategis 6 Menit ke Gerbang Tol Brigif 4 Bebas Banjir J45797,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-lt-400-strategis-6-menit-ke-gerbang-tol-brigif-4-bebas-banjir-j45797-hos41362430/,rumah123_playwright,2026-04-19T11:59:31.394148
Depok,200.0,120.0,,3,,,,Siap Huni,,,3320000000.0,Rumah 3 LT Dekat Pintu Tol Kukusan Siap Huni Dibantu KPR J-46477,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-3-lt-dekat-pintu-tol-kukusan-siap-huni-dibantu-kpr-j46477-hos41386937/,rumah123_playwright,2026-04-19T11:59:40.450624
Depok,240.0,120.0,3.0,3,,,SHM,Siap Huni,,,2770000000.0,Rumah Hadap Timur LB 240 SHM 10 Menit ke Gerbang Tol Brigif J-46754,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-hadap-timur-lb-240-shm-10-menit-ke-gerbang-tol-brigif-j46754-hos41390576/,rumah123_playwright,2026-04-19T11:59:49.197501
Depok,45.0,77.0,2.0,1,,,SHM,Siap Huni,,,600000000.0,Rumah 1 Lantai Siap Huni 18 Menit ke Stasiun Depok Dibantu KPR J45947,Sukmajaya,https://www.rumah123.com/properti/depok-sukmajaya/rumah-1-lantai-siap-huni-18-menit-ke-stasiun-depok-dibantu-kpr-j45947-hos41362432/,rumah123_playwright,2026-04-19T12:00:17.209895
Depok,83.0,100.0,3.0,2,,,,Siap Huni,,,1500000000.0,Rumah Strategis 11 Menit ke Gerbang Tol Kukusan 1 Dibantu KPR J39001,Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-strategis-11-menit-ke-gerbang-tol-kukusan-1-dibantu-kpr-j39001-hos40614762/,rumah123_playwright,2026-04-19T12:00:28.507365
