city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,238,238,3,2,,,,Siap Huni,-6.400718,106.812176,1880000000,Rumah Luas Strategis 8 Menit ke Mall Depok Town Center Dibantu KPR J-38634,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-luas-strategis-8-menit-ke-mall-depok-town-center-dibantu-kpr-j38634-hos40393917/,rumah123_playwright,2026-04-19T12:16:19.111154
Depok,100,75,4,2,,,SHM,,-6.398076,106.814913,1240000000,Rumah SHM 2 Lt Luas 9 Menit ke Rs Permata Depok Dibantu KPR J-38095,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-shm-2-lt-luas-9-menit-ke-rs-permata-depok-dibantu-kpr-j38095-hos40374202/,rumah123_playwright,2026-04-19T12:16:27.930753
Depok,50,77,2,1,,,SHM,Siap Huni,-6.413716,106.856041,670000000,Rumah SHM Hadap Selatan 6 Menit ke Rs Citra Medika Depok J-37469,Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-shm-hadap-selatan-6-menit-ke-rs-citra-medika-depok-j37469-hos41099382/,rumah123_playwright,2026-04-19T12:16:36.545925
Depok,65,121,2,1,,,SHM,,-6.457757,106.840784,710000000,Rumah LT 121 Strategis 15 Menit ke Stasiun Depok 1 Lt Dibantu KPR J28215,Cipayung,https://www.rumah123.com/properti/depok-cipayung/rumah-lt-121-strategis-15-menit-ke-stasiun-depok-1-lt-dibantu-kpr-j28215-hos39329014/,rumah123_playwright,2026-04-19T12:16:45.273810
Depok,45,81,2,1,,,SHM,Siap Huni,-6.462258,106.835794,470000000,Rumah 1 Lantai SHM 10 Menit ke Stasiun Depok Siap Huni Dibantu KPR J28871,Cipayung,https://www.rumah123.com/properti/depok-cipayung/rumah-1-lantai-shm-10-menit-ke-stasiun-depok-siap-huni-dibantu-kpr-j28871-hos40619930/,rumah123_playwright,2026-04-19T12:16:53.964992
Depok,70,72,2,1,,,SHM,Siap Huni,-6.454143,106.853942,490000000,Rumah SHM Terawat 7 Menit ke Stasiun Citayam SHM Bebas Banjir J22140,Citayam,https://www.rumah123.com/properti/depok-citayam/rumah-shm-terawat-7-menit-ke-stasiun-citayam-shm-bebas-banjir-j22140-hos41154061/,rumah123_playwright,2026-04-19T12:17:02.762018
Depok,95,98,4,2,,,,Siap Huni,-6.398081,106.823234,1330000000,Rumah 4 Kt Siap Huni 7 Menit ke Mall Pesona Square Dibantu KPR J36508,Sukmajaya,https://www.rumah123.com/properti/depok-sukmajaya/rumah-4-kt-siap-huni-7-menit-ke-mall-pesona-square-dibantu-kpr-j36508-hos40619931/,rumah123_playwright,2026-04-19T12:17:30.795040
Depok,54,84,2,1,,,SHM,Siap Huni,-6.452733,106.84855,500000000,Rumah SHM Hadap Utara 15 Menit ke Rs Permata Depok Dibantu KPR J-31119,Citayam,https://www.rumah123.com/properti/depok-citayam/rumah-shm-hadap-utara-15-menit-ke-rs-permata-depok-dibantu-kpr-j31119-hos41011802/,rumah123_playwright,2026-04-19T12:17:39.557623
Depok,54,83,2,1,,,,Siap Huni,-6.414306,106.860191,850000000,Rumah Strategis di Depok 10 Menit ke Stasiun 1 Lantai Siap Huni J41702,Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-strategis-di-depok-10-menit-ke-stasiun-1-lantai-siap-huni-j41702-hos41022507/,rumah123_playwright,2026-04-19T12:17:47.617666
Depok,71,62,3,2,,,,Siap Huni,-6.414324,106.863004,1220000000,Rumah Idaman Terawat 11 Menit ke Rs Citra Medika Depok bisa KPR J41378,Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-idaman-terawat-11-menit-ke-rs-citra-medika-depok-bisa-kpr-j41378-hos41022517/,rumah123_playwright,2026-04-19T12:17:55.727669
Depok,36,84,2,2,,,SHM,Siap Huni,-6.392663,106.8904,700000000,Rumah SHM Terawat 14 Menit ke Gerbang Tol Cimanggis Dibantu KPR J37990,Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-shm-terawat-14-menit-ke-gerbang-tol-cimanggis-dibantu-kpr-j37990-hos40453381/,rumah123_playwright,2026-04-19T12:18:05.654947
Depok,72,72,2,1,,,SHM,Siap Huni,-6.446199,106.851509,560000000,Rumah SHM Strategis 4 Menit ke Stasiun Citayam Dibantu KPR J-22349,Citayam,https://www.rumah123.com/properti/depok-citayam/rumah-shm-strategis-4-menit-ke-stasiun-citayam-dibantu-kpr-j22349-hos40393913/,rumah123_playwright,2026-04-19T12:18:14.514507
